-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-1.66155,-1.66155
-0.000983055,-0.000983055,-1.22709,-1.22709
-0.000983055,-0.000983055,-0.7269,-0.7269
-0.000983055,-0.000983055,-0.19937,-0.19937
-0.000983055,-0.000983055,-0.0499041,-0.0499041
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
-0.000983055,-0.000983055,-0.0263608,-0.0263608
